15/05/2011 01:58:18	5.0
15/05/2011 01:58:27	6.0
15/05/2011 01:58:31	6.0
15/05/2011 01:58:34	6.0
15/05/2011 01:58:38	5.0
15/05/2011 01:58:42	6.0
15/05/2011 01:58:46	5.0
15/05/2011 01:58:49	5.0
15/05/2011 01:58:53	5.0
15/05/2011 01:58:57	5.0
15/05/2011 01:59:00	6.0
15/05/2011 01:59:04	592.0
15/05/2011 01:59:08	348.0
15/05/2011 01:59:11	639.0
15/05/2011 01:59:15	418.0
15/05/2011 01:59:18	491.0
15/05/2011 01:59:27	486.0
15/05/2011 01:59:30	598.0
15/05/2011 01:59:34	370.0
15/05/2011 01:59:37	642.0
15/05/2011 01:59:41	401.0
15/05/2011 01:59:44	540.0
15/05/2011 01:59:48	384.0
15/05/2011 01:59:51	600.0
15/05/2011 01:59:54	374.0
15/05/2011 01:59:58	633.0
15/05/2011 02:00:01	425.0
15/05/2011 02:00:04	599.0
15/05/2011 02:00:08	398.0
15/05/2011 02:00:12	533.0
15/05/2011 02:00:15	468.0
15/05/2011 02:00:24	463.0
15/05/2011 02:00:28	530.0
15/05/2011 02:00:31	542.0
15/05/2011 02:00:34	562.0
15/05/2011 02:00:38	429.0
15/05/2011 02:00:41	462.0
15/05/2011 02:00:45	681.0
15/05/2011 02:00:48	435.0
15/05/2011 02:00:51	543.0
15/05/2011 02:00:55	388.0
15/05/2011 02:00:58	673.0
15/05/2011 02:01:02	419.0
15/05/2011 02:01:05	538.0
15/05/2011 02:01:09	382.0
15/05/2011 02:01:12	557.0
15/05/2011 02:01:15	482.0
15/05/2011 02:01:24	454.0
15/05/2011 02:01:27	591.0
15/05/2011 02:01:31	341.0
15/05/2011 02:01:34	448.0
15/05/2011 02:01:37	360.0
15/05/2011 02:01:41	528.0
15/05/2011 02:01:44	429.0
15/05/2011 02:01:48	504.0
15/05/2011 02:01:51	359.0
15/05/2011 02:01:55	568.0
15/05/2011 02:01:58	544.0
15/05/2011 02:02:01	607.0
15/05/2011 02:02:05	461.0
15/05/2011 02:02:08	555.0
15/05/2011 02:02:12	367.0
15/05/2011 02:02:15	572.0
15/05/2011 02:02:24	528.0
15/05/2011 02:02:27	363.0
15/05/2011 02:02:31	516.0
15/05/2011 02:02:35	621.0
15/05/2011 02:02:38	468.0
15/05/2011 02:02:42	520.0
15/05/2011 02:02:45	576.0
15/05/2011 02:02:49	437.0
15/05/2011 02:02:52	418.0
15/05/2011 02:02:56	340.0
15/05/2011 02:02:59	507.0
15/05/2011 02:03:03	354.0
15/05/2011 02:03:07	671.0
15/05/2011 02:03:10	362.0
15/05/2011 02:03:14	397.0
15/05/2011 02:03:18	343.0
15/05/2011 02:03:27	548.0
15/05/2011 02:03:31	355.0
15/05/2011 02:03:34	483.0
15/05/2011 02:03:38	415.0
15/05/2011 02:03:41	490.0
15/05/2011 02:03:45	611.0
15/05/2011 02:03:49	464.0
15/05/2011 02:03:53	357.0
15/05/2011 02:03:56	475.0
15/05/2011 02:04:00	305.0
15/05/2011 02:04:04	574.0
15/05/2011 02:04:07	416.0
15/05/2011 02:04:11	517.0
15/05/2011 02:04:15	308.0
15/05/2011 02:04:24	535.0
15/05/2011 02:04:28	344.0
15/05/2011 02:04:31	418.0
15/05/2011 02:04:35	419.0
15/05/2011 02:04:39	467.0
15/05/2011 02:04:43	468.0
15/05/2011 02:04:46	422.0
15/05/2011 02:04:50	519.0
15/05/2011 02:04:54	338.0
15/05/2011 02:04:57	429.0
15/05/2011 02:05:01	511.0
15/05/2011 02:05:05	444.0
15/05/2011 02:05:09	616.0
15/05/2011 02:05:12	437.0
15/05/2011 02:05:16	501.0
15/05/2011 02:05:25	442.0
15/05/2011 02:05:28	638.0
15/05/2011 02:05:32	399.0
15/05/2011 02:05:36	480.0
15/05/2011 02:05:39	497.0
15/05/2011 02:05:43	467.0
15/05/2011 02:05:47	437.0
15/05/2011 02:05:51	469.0
15/05/2011 02:05:54	457.0
15/05/2011 02:05:58	524.0
15/05/2011 02:06:02	431.0
15/05/2011 02:06:05	488.0
15/05/2011 02:06:09	478.0
15/05/2011 02:06:13	450.0
15/05/2011 02:06:17	505.0
15/05/2011 02:06:25	559.0
15/05/2011 02:06:29	473.0
15/05/2011 02:06:33	418.0
15/05/2011 02:06:36	525.0
15/05/2011 02:06:40	295.0
15/05/2011 02:06:44	572.0
15/05/2011 02:06:47	460.0
15/05/2011 02:06:51	291.0
15/05/2011 02:06:55	484.0
15/05/2011 02:06:59	498.0
15/05/2011 02:07:02	417.0
15/05/2011 02:07:06	529.0
15/05/2011 02:07:10	296.0
15/05/2011 02:07:13	574.0
15/05/2011 02:07:17	442.0
15/05/2011 02:07:26	498.0
15/05/2011 02:07:29	286.0
15/05/2011 02:07:32	534.0
15/05/2011 02:07:36	285.0
15/05/2011 02:07:39	538.0
15/05/2011 02:07:43	432.0
15/05/2011 02:07:47	485.0
15/05/2011 02:07:51	514.0
15/05/2011 02:07:54	470.0
15/05/2011 02:07:58	413.0
15/05/2011 02:08:02	616.0
15/05/2011 02:08:06	365.0
15/05/2011 02:08:09	540.0
15/05/2011 02:08:13	348.0
15/05/2011 02:08:17	523.0
15/05/2011 02:08:25	291.0
15/05/2011 02:08:29	530.0
15/05/2011 02:08:33	419.0
15/05/2011 02:08:36	531.0
15/05/2011 02:08:40	459.0
15/05/2011 02:08:43	500.0
15/05/2011 02:08:47	401.0
15/05/2011 02:08:50	430.0
15/05/2011 02:08:54	409.0
15/05/2011 02:08:58	2.0
15/05/2011 02:09:01	2.0
15/05/2011 02:09:05	313.0
15/05/2011 02:09:09	579.0
15/05/2011 02:09:12	534.0
15/05/2011 02:09:16	495.0
15/05/2011 02:09:25	512.0
15/05/2011 02:09:29	548.0
15/05/2011 02:09:32	498.0
15/05/2011 02:09:36	516.0
15/05/2011 02:09:40	503.0
15/05/2011 02:09:43	546.0
15/05/2011 02:09:47	406.0
15/05/2011 02:09:50	510.0
15/05/2011 02:09:54	493.0
15/05/2011 02:09:57	457.0
15/05/2011 02:10:01	507.0
15/05/2011 02:10:05	693.0
15/05/2011 02:10:08	545.0
15/05/2011 02:10:12	372.0
15/05/2011 02:10:16	407.0
15/05/2011 02:10:25	450.0
15/05/2011 02:10:28	557.0
15/05/2011 02:10:32	479.0
15/05/2011 02:10:36	422.0
15/05/2011 02:10:40	502.0
15/05/2011 02:10:43	410.0
15/05/2011 02:10:47	478.0
15/05/2011 02:10:51	504.0
15/05/2011 02:10:54	433.0
15/05/2011 02:10:58	441.0
15/05/2011 02:11:02	423.0
15/05/2011 02:11:06	472.0
15/05/2011 02:11:09	322.0
15/05/2011 02:11:13	407.0
15/05/2011 02:11:17	564.0
15/05/2011 02:11:25	390.0
15/05/2011 02:11:29	382.0
15/05/2011 02:11:33	397.0
15/05/2011 02:11:36	386.0
15/05/2011 02:11:40	430.0
15/05/2011 02:11:44	448.0
15/05/2011 02:11:48	420.0
15/05/2011 02:11:51	503.0
15/05/2011 02:11:55	429.0
15/05/2011 02:11:59	423.0
15/05/2011 02:12:02	468.0
15/05/2011 02:12:06	522.0
15/05/2011 02:12:10	429.0
15/05/2011 02:12:14	442.0
15/05/2011 02:12:17	397.0
15/05/2011 02:12:26	277.0
15/05/2011 02:12:30	397.0
15/05/2011 02:12:33	420.0
15/05/2011 02:12:37	394.0
15/05/2011 02:12:41	387.0
15/05/2011 02:12:44	302.0
15/05/2011 02:12:48	271.0
15/05/2011 02:12:52	269.0
15/05/2011 02:12:56	273.0
15/05/2011 02:12:59	324.0
15/05/2011 02:13:03	2.0
15/05/2011 02:13:07	9.0
15/05/2011 02:13:10	9.0
15/05/2011 02:13:14	9.0
15/05/2011 02:13:18	9.0
15/05/2011 02:13:27	8.0
15/05/2011 02:13:31	8.0
15/05/2011 02:13:34	9.0
15/05/2011 02:13:38	9.0
15/05/2011 02:13:42	8.0
15/05/2011 02:13:45	8.0
15/05/2011 02:13:49	9.0
15/05/2011 02:13:53	8.0
15/05/2011 02:13:57	8.0
15/05/2011 02:14:00	9.0
15/05/2011 02:14:04	5.0
15/05/2011 02:14:08	5.0
15/05/2011 02:14:11	5.0
15/05/2011 02:14:15	5.0
15/05/2011 02:14:24	5.0
15/05/2011 02:14:28	5.0
15/05/2011 02:14:31	5.0
15/05/2011 02:14:35	5.0
15/05/2011 02:14:39	5.0
15/05/2011 02:14:42	5.0
15/05/2011 02:14:46	5.0
15/05/2011 02:14:50	5.0
